Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],Surface area (sq. km) [AG.SRF.TOTL.K2],Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],"GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]",Income share held by lowest 20% [SI.DST.FRST.20],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Contraceptive prevalence, any methods (% of women ages 15-49) [SP.DYN.CONU.ZS]",Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]","Prevalence of underweight, weight for age (% of children under 5) [SH.STA.MALN.ZS]","Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]","Primary completion rate, total (% of relevant age group) [SE.PRM.CMPT.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]",Forest area (sq. km) [AG.LND.FRST.K2],"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal) [ER.GDP.FWTL.M3.KD]",Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]","Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]",Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],"Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]",Start-up procedures to register a business (number) [IC.REG.PROC],Market capitalization of listed domestic companies (% of GDP) [CM.MKT.LCAP.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Net barter terms of trade index (2000 = 100) [TT.PRI.MRCH.XD.WD],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",Total debt service (% of GNI) [DT.TDS.DECT.GN.ZS],Net migration [SM.POP.NETM],"Personal remittances, paid (current US$) [BM.TRF.PWKR.CD.DT]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Net ODA received per capita (current US$) [DT.ODA.ODAT.PC.ZS],GDP per capita (current US$) [NY.GDP.PCAP.CD],"Foreign direct investment, net (BoP, current US$) [BN.KLT.DINV.CD]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Oil rents (% of GDP) [NY.GDP.PETR.RT.ZS]
2002,YR2002,Syrian Arab Republic,SYR,17087901,1.89640240212505,185180,NA,20637840298.0052,1210,NA,NA,NA,73.663,3.844,55.571,NA,NA,21.6,NA,84,95.0073165893555,47.2444381713867,0.931299984455109,NA,4436,NA,963.24176971765,2.28609417856529,1233.32877455224,21582248881.6592,5.89999999999999,-1.30517872276283,25.7089828201034,30.8311075309846,38.0720076501651,30.5418709929669,20.3211938779836,28.4203633828427,NA,NA,5.21304108195192,2.34083753177175,0.621201813797861,51.0795518133812,93.99396365,0,0,-379910,35000000,115000000,3.67628534364753,1263.01345505567,-115000000,-0.130505282,20.4290864212535
2002,YR2002,Tajikistan,TJK,6447688,1.88756703685675,142550,NA,1084596575.58793,170,7028585898.17297,1090,NA,66.303,3.675,39.694,NA,88.7,79.9,NA,89,97.7094192504883,77.6194381713867,0.875699996948242,0.1,4100,NA,329.943694546014,0.291758999504939,2133.63301698221,1221113780.25397,10.7999999187409,18.8184630300324,22.235188387004,35.1407820730519,65.4611649176664,76.0922128963145,6.29577286107709,NA,NA,NA,2.09464066483835,0.204724546224941,NA,119.481085513305,92.14299988,1252992000,8.38671087603955,-82491,13370900,36066400,26.1799268202804,189.387851932967,-36066400,12.24998478,0.104235814446808
2002,YR2002,Tanzania,TZA,36105808,2.77678540702476,947300,NA,10933413914.5926,310,45586605110.2771,1300,NA,53.173,5.666,131.991,NA,NA,114.7,NA,89,58.9795913696289,NA,NA,8.3,511200,3.61793619420378,413.726539508547,0.099429792569661,66.8313530055885,10805599892.7355,7.16355353648275,7.09923538145848,30.2682740315077,19.6424685243641,17.5807532131483,19.8403332967272,17.1900119364179,NA,NA,NA,1.30259858124467,1.68077944689674,0.741255826498304,24.4307583679344,99.9839285,7144025000,0.978099062671454,-295952,26991637.5,395567134,34.9093420094629,308.056552814055,-395567134,5.317833661,0
2002,YR2002,Thailand,THA,64073164,0.830370841663514,513120,32.4,127269561818.107,1990,504514119972.393,7870,6.3,71.11,1.616,41.908,NA,NA,21,NA,94,NA,64.9129409790039,0.985090017318726,1.7,166466,NA,1283.85144207956,3.25131860196571,1617.46343601824,134300851255.002,6.14887981743266,1.69037942470862,8.69602594851824,37.0448583934562,60.6457526009701,54.3239904200966,22.7442111017478,16.1977815770275,NA,33.882406235534,1.34994925105441,27.234319191729,30.7773591150541,98.8474747251879,91.01575659,62922123000,15.2238742026527,373746,NA,3341612007.23692,4.60738914032714,2096.05461742145,-3170876704.55484,0.697308977,0.528137650961598
2002,YR2002,Timor-Leste,TLS,923825,3.44614128208493,14870,NA,732646219.79904,790,3740269812.042,4050,NA,61.251,7.037,70.092,NA,24,97.6,40.6,56,NA,43.1412086486816,NA,NA,8316,NA,NA,0.174652125673152,NA,510739436.338609,-6.8666937984822,5.93233147654004,22.6773758688447,19.0874948997402,7.06818338892995,158.593588505076,25.6099276252642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4020,NA,942000,237.11200714421,552.853014736134,NA,NA,NA
2002,YR2002,Togo,TGO,5251472,2.69626943687383,56790,NA,1310430538.36142,250,5017258945.67723,960,NA,53.707,5.32,93.552,NA,NA,112.9,NA,48,NA,38.6839714050293,0.715749979019165,4.5,4460,14.781781136596,415.228530210196,0.234622216399516,95.2113997751488,1474630207.08242,-0.922151021553646,6.21692311065043,38.1917106707991,18.3927907383394,36.5171714267972,49.0758049132032,16.1191783209144,NA,NA,NA,NA,3.1446040272137,0.657607489348507,69.034256528227,30.43680856,1601847000,1.02006843154977,-9999,17030417.3564083,57534689.6722267,9.73631774100671,280.803212334068,-50649350.7595558,3.074074074,0
2002,YR2002,Tonga,TON,99184,0.579389370741038,750,NA,196000388.678458,1980,405467636.999654,4090,NA,71.089,4.221,21.266,23,95.1,16.9,NA,85,NA,110.624237060547,1.0200400352478,NA,90,NA,NA,1.03520729149863,NA,182737040.095422,3.41887664850631,8.57821144993538,18.213733229366,17.9892963174773,18.2589720789435,55.2663845221879,25.0151005371925,NA,NA,NA,NA,3.38159380545249,NA,56.6365745805867,104.0438564,81496000,1.92600184551138,-8129,15742812.4179685,4692076.76784242,226.649459590256,1842.40442102982,NA,10.35906079,0
2002,YR2002,Trinidad and Tobago,TTO,1277837,0.427964234329691,5130,NA,8637593081.60721,6760,20358253896.3779,15930,NA,68.648,1.744,38.43,NA,98.7,27,NA,87,NA,NA,NA,1,2321.6,NA,9356.8029412202,22.3979545121952,4081.89776943382,9008273720.93395,7.93670964137074,-5.19253487647295,1.39847219754841,34.2140699946705,NA,NA,NA,26.0206075679517,NA,NA,0.216379463492627,20.563812129403,1.99335707564028,83.5121160063955,94.00520963,NA,NA,-13159,NA,1007800000,-6.71447140754259,7049.62661194969,-901400000,4.139395011,6.80263589300145
2002,YR2002,Tunisia,TUN,9864326,0.800257624104069,163610,NA,21504449466.0605,2180,60980830739.9693,6180,NA,73.629,2.046,6.091,NA,NA,27.7,NA,94,93.4305877685547,78.0484008789063,0.983539998531342,0.1,8682,NA,792.110682473389,2.11484930648075,1066.87471602216,23142294436.2383,1.32256361779679,2.28509587675569,8.2984310698025,26.5593561368209,40.7845866741233,44.5570705197955,23.8105369376379,27.1806062963886,NA,9.20513739840858,1.49264165050727,5.82233393340812,3.70876227663929,70.8670440832305,104.2567948,15490954000,6.72689133929647,-139045,12941948.7948983,790302916.627591,22.0339433226355,2346.05936951377,-790302916.627593,2.721032849,2.21874357195164
2002,YR2002,Turkey,TUR,65143054,1.47152842459308,785350,30.3,231914038366.287,3560,596184973556.07,9150,5.8,71.102,2.4,45.263,NA,NA,34,NA,83,NA,88.2947616577148,0.819890022277832,NA,103746,NA,1139.39245157281,3.15744633341875,1667.42259274488,238428126326.964,6.43027860228283,37.5744290764995,10.268765536419,24.6111742024836,24.4606945449228,22.9998442893599,21.2431582877408,NA,NA,15.1173313967882,3.79592687501535,35.8029238236206,1.78985753689828,36.746084176266,97.14431193,129501121000,11.8777626253153,-39997,NA,1082000000,4.19753117500448,3660.06982612396,-939000000,44.96412355,0.09054397096821
2002,YR2002,Turkmenistan,TKM,4610002,1.00113305179491,488100,NA,3447961973.62158,750,20171117583.4594,4380,NA,64.101,2.73,24.42,NA,97.2,78.8,NA,88,NA,NA,NA,NA,41270,NA,3431.57681927253,8.66954786570591,1776.35497772018,4461978498.86577,0.257179925006284,25.1531001485651,20.9328028293546,40.2984084880637,69.0493048187445,53.4061969496021,27.5596816976127,NA,NA,NA,NA,0.177288426339078,NA,111.385565870911,83.77802121,2130947000,12.8873790916592,-125883,NA,276000000,9.56832556688696,967.890794595266,NA,NA,18.6140554307478
2002,YR2002,Turks and Caicos Islands,TCA,21742,7.43061194769046,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344,NA,NA,4.55381289669764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6337043510257,3.33062504972321,NA,85.18238715,NA,NA,NA,NA,NA,188.575108085733,NA,NA,NA,NA
2002,YR2002,Tuvalu,TUV,9635,1.28481424778491,30,NA,31753154.2121916,3300,55788559.5435295,5790,NA,NA,NA,NA,31.6,100,39.4,NA,99,92,NA,NA,NA,10,NA,NA,1.14177477944992,NA,15450994.2410084,7.88617435911635,3.31612272895589,17.3781870734306,8.01220854387094,NA,NA,NA,NA,NA,NA,NA,0,27.8159453677801,72.8432088216575,NA,NA,NA,NA,434649.733437468,-9779.61900234303,1215.36066424494,1603.63199180159,9779.61900234303,NA,NA
2002,YR2002,Uganda,UGA,25718048,3.41384079085586,241550,38.8,6302717143.10666,250,23242169690.5526,900,5.9,49.242,6.772,172.537,NA,NA,153.1,NA,62,61.7257194519043,NA,NA,8.5,36930,35.7048363079638,NA,0.060598494877994,NA,6178563590.89254,8.73268576401529,-3.16955634159335,23.4334280035322,22.9201021180004,11.2132791665583,25.0645149909633,20.2174228043798,NA,NA,NA,2.35775627806104,1.52931513309253,15.3220299738245,24.6073375734306,94.81210669,4019809000,1.1785969757374,-5000,357648054.73339,184648059.1975,28.50060782218,240.242322857961,-184648059.1975,-0.287508512,0
2002,YR2002,Ukraine,UKR,48202500,-0.993677409208754,603550,83.3,38217027188.3563,790,219894030534.681,4560,8.8,68.2756097560976,1.126,29.279,NA,99.9,16.7,NA,99,101.106109619141,103.77880859375,1.00529003143311,0.7,95360,NA,2813.1596908874,6.61144067216431,2844.8109537887,42392896031.2394,5.19999997108648,5.1218419278019,13.0277667065232,30.7692307692308,55.0870200611133,50.7067888933174,20.148797661751,29.2322593773526,NA,NA,2.77489925158319,7.69639725156479,4.86131014363071,82.4050802621673,104.620556,23480138000,8.48253001933933,-165445,4000000,693000000,NA,879.475048622777,-698000000,0.757420846,0.567351599873916
2002,YR2002,United Arab Emirates,ARE,3507232,5.30471204864525,83600,NA,107622937088.949,30690,279164313064.7,79600,NA,74.73,2.428,25.589,NA,NA,10.6,NA,94,80.1365432739258,NA,NA,NA,3108,NA,11369.4779814965,24.1512489051195,12401.2326529867,109816201497.617,2.43345681036158,3.770839548802,2.20332258864369,47.5457475824448,49.5033473840813,43.5683114306968,22.5457475824448,NA,NA,NA,4.87552690304984,69.2304073411739,NA,86.3400989170593,120.547566,NA,NA,1161000,NA,95300000,NA,31311.3593562152,NA,NA,13.3929090046362
2002,YR2002,United Kingdom,GBR,59370479,0.423337079636281,243610,NA,1716038577227.62,28900,1727187600108.43,29090,NA,78.1439024390244,1.63,26.603,83,NA,6.3,NA,85,NA,102.701103210449,1.00834000110626,NA,29808,139.500490685907,3685.86948742657,8.90412310805173,6142.74983363365,1768408273381.29,2.45787761727294,2.22951230162371,0.727699888632931,21.0932110160169,23.7734790428195,26.5688433250105,17.7629627369517,32.8084503365591,NA,104.964132318317,2.24274546098678,82.9467033731834,31.6213888177183,36.432192260734,100.6950897,NA,NA,968350,5996404558.71086,89760582753.2235,NA,29785.986287584,31141421727.9504,1.256192498,0.567360717681332
2002,YR2002,United States,USA,287625193,0.927797485710314,9632030,NA,10776200783181,37470,11098891000000,38590,NA,76.9365853658537,2.0205,43.201,72.8,99.5,8.2,NA,91,NA,93.2385330200195,0.999000012874603,NA,3040244,NA,7843.34484914192,19.6134040768814,13296.1822993023,10977514000000,1.78612768745552,1.53512459242262,0.969255589198064,20.5873621295313,9.13238644013572,13.0172733097858,21.5765217880843,17.3157510889988,NA,100.700668657767,3.24955176554546,49.3205645290249,31.7455008126643,17.2473749521066,104.3580461,NA,NA,5206538,40109000000,109466000000,NA,38166.0378407812,67930000000,1.586031627,0.194282516121531
2002,YR2002,Uruguay,URY,3327773,0.020135611911136,176220,NA,17093986744.7862,5140,31405591143.6264,9440,NA,75.229,2.205,63.487,NA,99.7,16.2,5.4,95,94.8726425170898,106.117721557617,1.04490995407104,0.5,14305.4,NA,762.697455625729,1.38844206020062,1997.73241744554,13606494599.4261,-7.73200721167176,12.6162766344193,7.73262941215788,21.6593584815773,20.6216724821799,19.40739482538,13.0729059521491,24.7744479325076,NA,NA,2.53013782329042,15.4315814209683,3.10777577000279,28.1115754836763,103.0606189,NA,NA,-104000,NA,179852187.798716,4.33022324539564,4088.76885515511,-180007883.914075,13.97247259,0
2002,YR2002,Uzbekistan,UZB,25271850,1.22383151928578,447400,NA,11489320670.9483,450,54227890708.0636,2150,8.2,67.594,2.52,18.342,67.7,100,57.7,7.1,97,101.961791992188,NA,NA,NA,32452,NA,2109.31946018989,5.07872067141899,1775.80984375896,9687951055.22541,3.9999999968678,45.4493729191707,30.1227261897971,19.3875569186579,30.8114686272075,29.3457304211561,20.8,NA,NA,NA,0.597786002624047,0.732599985982999,NA,50.9705300104358,95.74144683,5140354000,8.06248502740357,-242297,NA,65300000,7.52536913601497,383.349499748749,NA,NA,3.79236719616282
2002,YR2002,Vanuatu,VUT,193956,2.43510985975437,12190,NA,238045109.501693,1230,376526832.19028,1940,NA,68.189,4.162,54.738,NA,NA,28.3,NA,58,NA,39.554759979248,0.977859973907471,NA,4400,NA,NA,0.434846047557178,NA,262603781.799059,-5.11121856866538,2.78280268221395,24.2654702631723,8.95114077802703,42.3100071127647,49.3872079662964,19.5436887891886,NA,NA,NA,NA,2.5263461816082,NA,41.7690100456858,101.1932434,160584000,0.918828263519313,-502,2148163.9312906,14162544.8083713,141.887850852771,1353.9348192325,-13594329.0391725,1.963567542,0
2002,YR2002,"Venezuela, RB",VEN,25408700,1.82788968954467,912050,41.1,100152354999.845,3940,265664417270.679,10460,2.6,72.704,2.739,92.097,NA,NA,20.3,4.2,83,89.9408721923828,66.8958969116211,1.03843998908997,0.4,485758,NA,2266.5157603498,7.60829581993569,2725.09022500167,92893587733.6549,-8.85564735286779,33.0228760786371,3.84704619241777,46.6549699116747,30.4335705492145,18.1421401001924,21.1588880528986,NA,NA,4.28404166217622,1.15337359551171,25.7466694478663,3.42950171454865,42.7844385922032,86.77574124,37132966000,8.31510700315466,-7648,383000000,761000000,2.30432883225037,3655.97561991188,244000000,22.43278141,14.2752609592841
2002,YR2002,Vietnam,VNM,81956496,1.00135103913411,329300,NA,36888559414.8526,450,203818351792.069,2490,7.5,73.695,1.92,27.91,78.5,85,27.7,23.4,96,101.456596374512,NA,NA,0.3,122670,NA,408.038113293668,0.863947416687995,375.613911068135,35064105500.8345,6.32082098771049,4.69892816585804,23.0294421776834,38.4866787864761,54.7391336889888,61.9577349644058,33.2205344910613,22.0892859142679,NA,NA,NA,2.3212168563185,5.85778762251229,103.958163139603,98.33776537,13267121000,3.23928060432579,-672334,NA,1400000000,15.5706998503206,427.838026418729,-1400000000,3.830828382,5.18690929614619
2002,YR2002,Virgin Islands (U.S.),VIR,108510,-0.035934930520902,350,NA,NA,NA,NA,NA,NA,77.6219512195122,2.21,49.444,78.4,98.3,NA,NA,NA,NA,NA,NA,NA,197.7,NA,NA,NA,NA,3269000000,NA,NA,NA,NA,147.109207708779,134.567145916182,NA,NA,NA,NA,NA,41.5910535479057,NA,NA,NA,NA,NA,-5272,NA,NA,NA,30126.255644641,NA,NA,0
2002,YR2002,West Bank and Gaza,PSE,3075373,2.55528456623402,6020,NA,3665298673.6382,1300,9896772391.58793,3220,NA,71.115,5.094,70.548,NA,NA,28.2,NA,NA,92.9047622680664,82.1780471801758,1.03067004680634,NA,91.2,NA,NA,0.375598342054769,NA,3555800000,-12.4891918010274,1.48786183480341,8.0319478035885,20.0686202823556,13.437201192418,62.8156814219023,26.1685134147027,NA,NA,11.765284886664,NA,7.44594115089778,0.49477191233743,NA,101.3855855,NA,NA,-190000,5095332.92978764,9440000,315.932408849268,1156.21747345769,336713148.981665,5.70951586,0
2002,YR2002,"Yemen, Rep.",YEM,18919179,2.83617899120949,527970,NA,9530609722.70775,500,57088123418.0168,3020,NA,60.903,5.954,85.55,NA,NA,85.8,NA,62,56.7733612060547,NA,NA,0.1,5490,NA,269.566612800693,0.833251432316381,151.380776089702,10693278291.8149,3.9352315052778,8.71188048361509,13.3420695450017,42.087223317059,37.001193286287,37.7293055883178,18.4838501666927,NA,NA,NA,6.8956079503431,2.57234735185919,0.010913653612398,58.5166424293813,91.39449663,5323448000,1.75119468157308,-112150,64304000.85,114301962.19,11.4434141143228,565.208368281464,NA,12.23853394,28.9442670477355
2002,YR2002,Zambia,ZMB,11120409,2.7004629508844,752610,NA,3945657324.9285,350,19344313377.5761,1740,6.1,46.33,5.963,140.908,34.2,42.1,141.4,23.3,84,58.6310081481934,NA,NA,14.8,508008,6.91880036406643,599.60150746254,0.178396945651909,635.498208743941,4193845678.17033,4.50601428032601,19.390923266941,15.361429938368,23.8755524352252,27.1336783308698,37.7828186681951,NA,15.7352042084497,NA,NA,NA,1.25078133367217,0.400658895400207,49.0916251572284,91.66874295,6674671000,5.60702644535635,-93014,37500000,298390000,72.9046926241652,377.130524441172,-298390000,22.23334464,0
2002,YR2002,Zimbabwe,ZWE,12500525,1.08065293415603,390760,NA,5897746122.6795,470,22998833317.8117,1840,NA,44.109,4.001,106.735,NA,NA,97.7,NA,70,86.2183532714844,42.5440902709961,0.953549981117249,20.6,182400,3.38774653553442,784.476811973897,0.957193477873929,839.964721481698,6342116400,-8.89402341726104,2.71295005331216,12.568367556294,NA,31.834798869349,34.9725526955008,4.99999968464786,NA,NA,NA,10.6746700517827,2.71011817503665,2.70794423299602,59.3335057678853,94.43193383,3978828000,1.83614853217548,-350001,NA,25900000,15.9297309513,507.348003383858,NA,140.0599968,0
2003,YR2003,Afghanistan,AFG,23064851,4.81804111999567,652860,NA,NA,NA,21252007733.2421,920,NA,57.25,7.136,140.6256,10.3,14.3,118.3,NA,39,NA,12.9918804168701,0.543560028076172,0.1,13500,NA,NA,0.051829599939753,NA,4583644246.48061,8.44416322679219,11.715672373963,36.8630576799203,22.3735170719935,43.5568692886976,94.344170165331,16.845665636774,NA,NA,NA,NA,0.867120277516642,NA,48.9784956963827,108.3264217,0,0,NA,NA,57800000,69.0951786334974,198.728543552291,NA,NA,0.010192273184243
2003,YR2003,Albania,ALB,3039616,-0.374149169291299,28750,NA,5145317134.79467,1690,15969882459.3732,5250,NA,74.82,1.897,18.765,NA,98.8,22.4,NA,93,94.9024276733398,75.6270217895508,NA,0.1,7771.6,NA,648.168387059418,1.4126971959616,1469.26453867857,5746945912.58082,5.77349056080081,5.37972441357503,21.4685975065441,20.4544880732681,20.3559109089941,45.084711039297,40.472862045517,23.6744382345281,12,NA,1.33684453742985,35.3583488293976,0.959974650011442,40.2314557187419,94.36286596,1552159000,0.970399130557579,NA,4135728.07,178036400.666667,114.919121362698,1890.68155733514,-178036400.666667,0.484002612,0.65412305727293
2003,YR2003,Algeria,DZA,32403514,1.26857953923602,2381740,NA,62276015581.3993,1920,300483017115.113,9270,NA,71.78,2.405,9.6814,NA,NA,36.5,NA,84,89.6012191772461,73.7339630126953,0.99015998840332,0.1,15532,NA,948.959486307565,2.82611296416802,783.032358774422,67863829880.4832,7.20187224401604,8.32883573358028,9.8105530156137,50.8246611005532,38.2488291071572,23.8759429702969,30.3406625515274,38.0919589021222,14,NA,3.25121020414832,4.46533977765498,2.28679011860615,52.3745860830378,66.52318876,23774850000,6.58463074541445,NA,NA,637881239,7.38314986454864,2094.33550572581,NA,4.268953958,14.2029118585412
2003,YR2003,American Samoa,ASM,59117,0.655083464091283,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.5,NA,NA,NA,NA,527000000,0.814111261872455,1.70122177940937,NA,NA,97.3434535104364,108.349146110057,NA,NA,NA,NA,NA,3.55227768662145,NA,205.559772296015,113.9963189,NA,NA,NA,NA,NA,NA,8914.52543261668,NA,NA,0
2003,YR2003,Andorra,AND,73182,4.37544919255239,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA,96,NA,NA,NA,NA,160,NA,NA,7.31576070618458,NA,2398645598.19413,12.1687198869046,2.87986344921434,0.444193487671749,15.4004329004329,NA,NA,NA,NA,NA,NA,NA,70.90951326829,20.476748005875,NA,98.98042414,NA,NA,NA,NA,NA,NA,32776.4422698769,NA,NA,NA
2003,YR2003,Angola,AGO,18203369,3.52630276523875,1246700,NA,11131053099.8165,610,43137470671.069,2370,NA,50.508,6.536,190.5114,NA,NA,185.7,NA,52,NA,NA,NA,1.3,593536,NA,465.540307401339,0.49797507263628,95.4218969027107,14188949398.3752,4.55404242325068,86.1128625891575,NA,NA,68.4247357929846,62.0289339434732,12.8429930529278,37.1352318655601,12,NA,4.72213372266462,1.92272100840235,NA,105.631499409789,107.983982,9099853000,11.9448487336965,NA,229849970,3576971780,27.1103662184731,779.468317011824,-3481071780,98.2237177,35.1927306229028
2003,YR2003,Antigua and Barbuda,ATG,87293,1.18347304011419,440,NA,835176332.076947,9570,1290118717.03317,14780,NA,74.158,2.268,61.3234,NA,99,13.1,NA,99,NA,NA,NA,NA,98.8,NA,NA,4.62087452602156,NA,855643111.111111,6.05790854956044,-0.963104283076532,1.7495265852447,13.1952946460371,54.0690294724817,62.4969894855782,NA,18.3032552426237,NA,NA,NA,52.8106491929479,NA,54.6277991291281,89.24248669,NA,NA,NA,1489292.59259259,166321143.703704,64.495434914598,9801.96706621506,-166321143.703704,1.993530552,0
2003,YR2003,Argentina,ARG,38309379,1.10241509004075,2780400,NA,136125250328.921,3550,403352108932.317,10530,3.2,74.424,2.495,64.7164,NA,98.7,17.6,NA,97,99.9238204956055,95.7527084350586,1.0271600484848,0.4,308556,NA,1589.54508241963,3.52558427010785,2167.7198160795,127586973492.177,8.83704079576924,10.4957030215496,10.3282172969824,32.6450914382318,25.9309089022757,14.7137808435275,15.1375530546581,17.1997019513553,12,27.4280508755432,1.06089364594404,20.4707912388765,8.89749476292353,34.0160118326352,106.6500182,163442689000,11.9714774633852,NA,180410000,1652010000,2.81158303296955,3330.43700583548,-878230000,13.44284929,3.44860899056122
2003,YR2003,Armenia,ARM,3017806,-0.531785446858083,29740,NA,2894719583.58023,960,11017601206.143,3650,8.7,72.347,1.648,31.4714,NA,99.2,25.9,NA,94,89.2727584838867,NA,NA,0.2,3324,NA,656.509066520512,1.13613830710125,1320.49575088657,2807061008.69084,14.0407950540101,4.561098399481,21.5290414316945,38.170017321347,32.1526450092688,50.0350015421852,24.2579306822355,NA,10,NA,2.72837221377968,3.79013760327867,1.40902707955636,70.0056035090054,99.67908779,1994268000,4.06530351248962,NA,25591178,122852992.703235,82.9741872075276,930.166156701539,-122493745.66533,4.721553366,0
2003,YR2003,Aruba,ABW,97017,2.10935433511798,180,NA,NA,NA,NA,NA,NA,74.038,1.803,39.6676,NA,NA,NA,NA,NA,90.2159194946289,99.0911712646484,0.97706001996994,NA,4.2,NA,NA,26.4204520857169,NA,2021301675.97765,7.51947237328494,-3.15053479556273,0.401312280100494,16.9134331823345,63.1063560458027,70.8537283071642,29.2076293554958,NA,NA,NA,NA,72.1028273395384,NA,220.119232863385,95.99264648,NA,NA,NA,47636871.5083798,159776536.312849,NA,20834.5101990131,-163016759.776536,3.657376581,0
2003,YR2003,Australia,AUS,19895400,1.23399666342628,7741220,NA,419928087364.411,21110,573813339508.69,28840,7.4,80.2390243902439,1.748,16.9552,NA,99.3,5.9,NA,94,NA,NA,NA,0.1,1281210,NA,5568.76494063955,16.9019589452838,10434.8743930758,466294700058.241,2.98574490463473,3.1134093021093,2.88973156072483,24.0731026144477,19.1030041417487,21.20985026754,26.0270687510304,26.6638189021618,3,125.57073668795,1.9117492768177,72.8386068681014,13.6985186455317,34.1975578920547,105.923505,NA,NA,NA,1380807137.81441,8985246029.5004,NA,23437.3121454327,9612586773.251,2.770735241,0.700978129854919
2003,YR2003,Austria,AUT,8121423,0.487133894826838,83879,NA,227595226612.843,28020,260094600506.29,32030,8.5,78.6317073170732,1.38,12.9022,NA,98.4,5.2,NA,79,NA,99.4792022705078,0.96341997385025,NA,38458,NA,3973.6243266728,8.8895623340885,7695.08003708217,261695778781.038,0.941473311999275,1.30755017865387,1.49193189790189,27.498379858473,44.57041471914,41.8169676971425,24.4087464611563,44.0881719274435,8,21.5985333287674,0.910237905696334,88.9693208732252,15.5315528530517,75.1550757750513,98.68444639,NA,NA,NA,1874189575,7098252089.87043,NA,32222.8972411655,NA,1.355541125,0.037832455856891
2003,YR2003,Azerbaijan,AZE,8234100,0.757650955616913,86600,NA,6766655641.97269,820,38251241287.3622,4650,12.2,67.791,1.9,33.7954,NA,95.8,59.5,NA,67,92.6961517333984,NA,NA,0.1,8750.4,NA,1476.59088424965,3.71816992749663,2235.45985596483,7276013031.96905,11.2000002371477,6.00861401329789,12.4259959420695,48.5390051073952,42.0108752536207,65.550511439166,53.1695235429931,NA,14,NA,2.4263625550969,12.6426816501959,5.14831695051186,71.7139746874246,95.95971396,1941119000,3.24975193312849,NA,131284000,4007330000,36.6803900851338,883.64399654717,-2351747000,2.233864933,24.5184251476581
2003,YR2003,"Bahamas, The",BHS,315746,2.10888544218582,13880,NA,6834445336.34034,21650,6633969273.71655,21010,NA,73.264,1.885,43.0758,NA,99,16.3,NA,90,NA,NA,NA,3,5150,NA,NA,4.80809891495063,NA,8870090000,-1.26472077068983,1.15467834799934,1.34722421080282,10.870239197122,35.8102341689881,35.2533063362378,24.2455262573435,10.1588597184471,NA,NA,NA,38.7108625287415,NA,24.6558941341069,98.43850293,NA,NA,NA,62750000,190200000,NA,28092.4857322025,-190200000,3.025045263,0
